Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-02-17,13:48:00,0.658,0.186,242.92,3.0,0.0,0.0,0.0
2010-09-18,05:44:00,0.256,0.082,242.52,1.0,0.0,0.0,1.0
2009-03-10,00:41:00,0.872,0.292,241.29,3.8,0.0,0.0,11.0
2010-09-22,23:08:00,0.374,0.056,242.4,1.6,0.0,0.0,0.0
2010-11-05,01:17:00,1.354,0.0,242.32,5.6,0.0,0.0,19.0
2007-11-16,05:51:00,0.234,0.0,244.64,1.0,0.0,0.0,0.0
2008-12-07,23:15:00,0.57,0.074,240.55,2.4,0.0,0.0,1.0
2007-03-04,22:31:00,2.582,0.378,240.73,10.8,1.0,1.0,18.0
2008-08-05,01:16:00,1.146,0.228,238.33,4.8,0.0,1.0,0.0
2010-01-17,00:03:00,1.55,0.102,245.66,6.2,0.0,0.0,19.0
2010-09-23,20:48:00,0.842,0.058,242.49,3.4,0.0,0.0,1.0
2010-01-24,22:31:00,1.026,0.106,242.35,4.2,0.0,0.0,1.0
2010-11-20,21:23:00,1.58,0.106,237.82,6.6,0.0,0.0,0.0
2007-11-20,19:35:00,1.222,0.088,238.79,5.0,0.0,0.0,0.0
2008-08-29,22:34:00,0.082,0.0,241.42,0.2,0.0,0.0,0.0
2010-02-17,14:27:00,1.084,0.196,247.77,4.4,0.0,0.0,1.0
2007-12-29,01:13:00,2.622,0.062,242.58,10.8,0.0,1.0,18.0
2007-02-16,07:27:00,3.562,0.194,244.06,14.6,1.0,0.0,0.0
2007-01-09,06:13:00,0.208,0.118,237.87,1.0,0.0,0.0,0.0
2010-07-15,00:22:00,2.426,0.0,239.41,10.0,0.0,0.0,18.0
2007-09-28,22:59:00,0.33,0.12,244.31,1.4,0.0,0.0,0.0
2007-05-16,05:47:00,0.208,0.05,236.24,0.8,0.0,0.0,0.0
2010-02-28,10:50:00,0.356,0.11,244.02,1.4,0.0,0.0,1.0
2008-07-27,11:12:00,0.352,0.12,238.15,1.6,0.0,0.0,1.0
2008-04-02,21:01:00,1.482,0.046,236.33,6.4,0.0,1.0,0.0
2008-07-05,04:39:00,0.254,0.0,240.51,1.0,0.0,0.0,1.0
2008-02-11,14:13:00,0.598,0.198,243.89,2.8,0.0,0.0,0.0
2007-01-09,09:45:00,1.442,0.192,235.92,6.0,0.0,0.0,17.0
2010-06-16,15:45:00,4.798,0.132,240.58,19.8,0.0,75.0,0.0
2009-05-07,11:55:00,1.504,0.422,239.81,6.4,0.0,0.0,13.0
2010-11-16,19:14:00,1.738,0.142,238.65,7.2,0.0,0.0,0.0
2007-05-23,19:49:00,0.612,0.238,235.95,2.8,0.0,0.0,0.0
2009-02-10,12:29:00,0.274,0.196,239.94,1.4,0.0,1.0,1.0
2009-02-17,17:35:00,0.384,0.046,243.15,1.6,0.0,0.0,0.0
2009-01-20,18:56:00,0.752,0.176,241.14,3.4,0.0,0.0,0.0
2009-08-08,08:14:00,0.206,0.104,240.38,1.0,0.0,0.0,1.0
2009-06-01,21:07:00,0.802,0.212,246.1,3.4,0.0,0.0,0.0
2008-10-30,04:28:00,0.694,0.06,242.05,2.8,0.0,0.0,0.0
2010-06-07,01:53:00,0.258,0.06,239.36,1.2,0.0,0.0,0.0
2008-03-22,10:05:00,0.852,0.058,238.47,4.2,1.0,0.0,6.0
2009-06-11,12:57:00,0.984,0.344,243.34,4.2,0.0,0.0,0.0
2010-03-22,10:24:00,1.44,0.0,239.48,6.0,0.0,0.0,18.0
2010-09-02,18:47:00,2.42,0.18,238.99,10.0,0.0,0.0,0.0
2010-02-08,10:11:00,0.156,0.0,240.52,0.6,0.0,0.0,0.0
2009-12-08,17:30:00,0.282,0.128,240.99,1.2,0.0,0.0,1.0
2010-10-23,11:27:00,0.484,0.126,241.8,2.0,0.0,0.0,1.0
2007-09-08,04:08:00,0.254,0.118,234.25,1.2,0.0,0.0,0.0
2008-06-11,10:53:00,0.612,0.12,239.04,2.8,0.0,0.0,0.0
2009-06-17,20:46:00,1.694,0.11,241.67,7.0,1.0,0.0,19.0
2010-09-17,08:49:00,1.23,0.056,235.31,5.2,0.0,1.0,17.0
2009-11-09,03:32:00,0.24,0.12,243.79,1.0,0.0,0.0,0.0
2009-10-23,20:26:00,2.558,0.182,238.7,11.0,0.0,1.0,18.0
2009-11-28,02:15:00,0.27,0.0,241.4,1.2,0.0,0.0,1.0
2007-08-10,16:01:00,0.394,0.208,241.92,1.8,0.0,0.0,0.0
2010-07-22,09:56:00,0.954,0.294,238.37,4.2,0.0,2.0,13.0
2009-02-08,19:13:00,0.134,0.0,238.92,0.6,0.0,0.0,1.0
2008-12-04,06:41:00,0.418,0.214,245.47,1.8,0.0,2.0,1.0
2010-07-16,12:46:00,0.154,0.0,240.15,0.6,0.0,0.0,1.0
2007-09-01,00:57:00,0.22,0.0,243.06,1.0,0.0,0.0,0.0
2009-12-06,10:09:00,0.396,0.098,240.06,1.8,0.0,1.0,0.0
2007-01-12,04:03:00,1.43,0.084,243.94,5.8,0.0,0.0,18.0
2006-12-21,06:21:00,0.314,0.116,245.01,1.4,0.0,0.0,0.0
2007-10-12,10:34:00,1.622,0.198,237.12,6.8,0.0,1.0,17.0
2010-04-30,02:36:00,0.334,0.094,241.26,1.4,0.0,0.0,1.0
2010-08-04,01:05:00,0.33,0.086,243.76,1.4,0.0,2.0,1.0
2010-08-05,22:00:00,1.23,0.198,237.61,5.2,0.0,2.0,11.0
2008-04-24,23:43:00,0.258,0.0,244.93,1.0,0.0,0.0,1.0
2009-04-22,21:33:00,0.412,0.132,240.31,1.8,0.0,0.0,1.0
2009-04-06,05:10:00,0.214,0.08,242.11,0.8,0.0,0.0,0.0
2007-08-25,18:58:00,1.456,0.27,238.49,6.2,0.0,1.0,18.0
2009-07-29,01:40:00,1.216,0.246,239.7,5.2,0.0,0.0,11.0
2009-10-29,02:46:00,0.484,0.34,241.86,2.4,0.0,1.0,0.0
2008-03-05,03:41:00,0.5,0.228,242.03,2.2,0.0,0.0,1.0
2007-05-28,12:07:00,1.23,0.076,231.4,5.2,0.0,0.0,16.0
2007-05-23,15:34:00,0.268,0.0,235.39,1.2,0.0,1.0,0.0
2010-10-19,22:09:00,1.492,0.146,242.35,6.2,0.0,2.0,1.0
2009-03-18,02:57:00,0.294,0.052,241.76,1.2,0.0,0.0,0.0
2009-08-14,23:09:00,0.336,0.274,242.44,1.8,0.0,2.0,1.0
2009-09-22,02:59:00,0.26,0.096,242.11,1.2,0.0,0.0,0.0
2010-08-04,00:23:00,0.356,0.1,243.35,1.4,0.0,0.0,1.0
2009-02-06,21:40:00,1.378,0.172,241.57,5.8,0.0,1.0,1.0
2008-09-21,08:31:00,1.372,0.202,238.19,5.8,0.0,1.0,18.0
2007-04-22,11:52:00,4.032,0.3,237.61,17.0,39.0,0.0,17.0
2007-01-16,09:40:00,2.632,0.0,240.02,11.0,38.0,0.0,0.0
2007-02-06,03:37:00,0.362,0.186,237.23,1.6,0.0,1.0,0.0
2010-12-03,20:02:00,1.71,0.0,243.67,7.0,0.0,0.0,19.0
2007-10-01,15:18:00,1.624,0.0,241.14,6.6,0.0,0.0,17.0
2008-11-21,00:15:00,0.466,0.06,242.47,2.0,0.0,0.0,0.0
2007-09-23,12:37:00,0.62,0.282,240.45,2.8,0.0,1.0,0.0
2009-06-09,15:28:00,0.952,0.254,243.76,4.0,0.0,0.0,12.0
2008-03-01,06:15:00,0.31,0.0,245.81,1.4,0.0,0.0,0.0
2009-05-23,10:09:00,1.466,0.182,238.95,6.2,0.0,1.0,18.0
2009-08-21,17:37:00,0.306,0.218,239.92,1.6,0.0,0.0,1.0
2007-09-25,21:19:00,4.976,0.352,233.9,21.2,37.0,0.0,17.0
2010-05-22,19:42:00,1.664,0.156,239.53,7.0,0.0,0.0,18.0
2008-02-26,18:30:00,0.288,0.082,235.57,1.2,0.0,2.0,0.0
2009-11-26,15:33:00,0.992,0.0,240.1,4.0,0.0,2.0,1.0
2010-05-03,01:30:00,0.422,0.0,238.41,1.8,0.0,0.0,1.0
2008-11-17,20:57:00,2.184,0.0,238.07,9.2,0.0,0.0,18.0
2007-01-20,18:19:00,3.344,0.178,231.34,14.4,0.0,0.0,17.0
2007-03-18,20:27:00,5.028,0.578,235.97,21.4,38.0,1.0,0.0
2010-04-11,16:16:00,0.39,0.0,244.31,1.6,0.0,0.0,1.0
2008-03-21,17:53:00,1.544,0.316,241.78,6.4,0.0,1.0,18.0
2008-01-21,05:38:00,0.324,0.0,239.4,1.6,0.0,0.0,0.0
2010-10-11,14:29:00,1.424,0.07,238.35,6.0,0.0,1.0,18.0
2007-03-20,02:52:00,0.296,0.086,245.82,1.2,0.0,0.0,0.0
2008-06-14,16:45:00,1.312,0.092,239.1,5.4,0.0,1.0,19.0
2007-01-20,19:13:00,5.848,0.312,229.43,25.4,0.0,35.0,16.0
2009-02-02,14:05:00,0.288,0.076,246.12,1.2,0.0,0.0,0.0
2009-06-12,22:29:00,0.976,0.0,238.85,4.2,0.0,0.0,1.0
2010-08-24,00:09:00,0.334,0.196,240.83,1.6,0.0,0.0,0.0
2010-06-28,23:00:00,2.046,0.154,240.25,8.4,0.0,0.0,18.0
2009-05-12,16:42:00,0.91,0.298,240.79,3.8,0.0,0.0,1.0
2007-05-09,18:05:00,1.328,0.188,238.73,5.6,0.0,2.0,17.0
2008-01-10,04:52:00,0.236,0.0,242.83,1.0,0.0,0.0,1.0
2008-10-14,23:35:00,0.374,0.07,242.52,1.6,0.0,0.0,1.0
2009-12-20,08:32:00,4.68,0.368,243.06,19.4,40.0,2.0,0.0
2009-05-02,13:11:00,0.518,0.138,242.37,2.2,0.0,1.0,0.0
2007-06-03,01:21:00,0.342,0.162,244.9,1.6,0.0,1.0,0.0
2009-08-23,11:33:00,1.096,0.488,239.87,5.0,0.0,1.0,13.0
2008-11-02,03:32:00,0.23,0.0,247.12,1.0,0.0,0.0,0.0
2007-05-09,20:56:00,2.572,0.05,235.79,10.8,0.0,0.0,18.0
2007-07-27,03:54:00,0.29,0.2,237.54,1.4,0.0,0.0,0.0
2009-02-08,17:20:00,0.388,0.364,241.49,2.2,0.0,1.0,0.0
2010-11-15,10:22:00,1.34,0.046,233.9,5.6,0.0,0.0,17.0
2008-05-14,15:39:00,0.562,0.226,240.7,2.6,0.0,1.0,0.0
2009-12-13,20:29:00,1.658,0.058,242.35,6.8,0.0,0.0,1.0
2007-07-28,22:08:00,1.104,0.0,233.27,4.6,0.0,0.0,16.0
2010-02-06,17:07:00,0.182,0.0,240.91,1.0,0.0,0.0,1.0
2010-11-18,13:50:00,0.452,0.0,240.28,1.8,0.0,0.0,0.0
2009-07-14,08:16:00,0.13,0.0,242.2,0.6,0.0,0.0,1.0
2009-12-14,11:31:00,0.24,0.0,244.23,1.0,0.0,0.0,1.0
2010-07-21,03:53:00,0.258,0.118,241.6,1.2,0.0,0.0,1.0
2010-02-17,02:56:00,0.344,0.062,246.5,1.4,0.0,0.0,1.0
2007-10-07,09:53:00,0.13,0.0,239.1,0.6,0.0,0.0,0.0
2007-09-07,20:24:00,0.596,0.1,242.95,3.2,0.0,0.0,0.0
2008-04-04,02:28:00,0.33,0.078,242.59,1.4,0.0,0.0,0.0
2009-01-17,00:08:00,2.356,0.208,244.82,9.6,1.0,0.0,18.0
2007-02-10,01:12:00,0.322,0.064,239.43,1.4,0.0,0.0,0.0
2008-01-26,20:36:00,5.99,0.232,233.91,25.6,38.0,1.0,17.0
2009-10-30,14:29:00,0.39,0.196,241.86,1.8,0.0,0.0,1.0
2010-06-17,02:43:00,0.278,0.092,239.96,1.2,0.0,0.0,0.0
2007-07-24,01:31:00,0.21,0.082,235.09,1.0,0.0,0.0,0.0
2008-01-29,09:49:00,2.884,0.2,240.11,12.0,0.0,2.0,17.0
2009-01-16,11:01:00,1.332,0.06,241.38,5.4,0.0,0.0,18.0
2007-03-30,08:26:00,2.068,0.074,237.02,8.6,0.0,0.0,17.0
2007-03-16,00:24:00,0.694,0.0,241.61,2.8,0.0,0.0,0.0
2008-12-30,12:59:00,1.552,0.246,241.12,6.4,0.0,0.0,18.0
2008-09-11,10:05:00,0.85,0.334,236.9,3.8,0.0,2.0,0.0
2007-03-26,21:39:00,1.096,0.1,237.49,4.6,1.0,0.0,0.0
2007-11-14,15:00:00,1.48,0.232,240.49,6.2,0.0,2.0,18.0
2007-12-14,20:18:00,1.218,0.13,240.01,5.0,0.0,0.0,0.0
2008-04-07,01:50:00,0.32,0.218,240.53,1.6,0.0,2.0,1.0
2008-05-13,03:17:00,0.266,0.11,240.15,1.2,0.0,0.0,1.0
2010-10-26,08:36:00,0.422,0.294,242.66,2.0,0.0,1.0,1.0
2010-01-29,23:43:00,1.502,0.0,245.72,6.0,0.0,0.0,19.0
2008-12-25,15:26:00,0.35,0.086,243.8,1.4,0.0,0.0,0.0
2007-05-21,13:43:00,0.252,0.0,233.09,1.2,0.0,0.0,0.0
2010-04-18,11:18:00,2.626,0.23,238.34,11.0,1.0,0.0,28.0
2008-03-10,15:43:00,0.336,0.11,243.1,1.4,0.0,0.0,0.0
2010-10-07,19:09:00,0.806,0.542,241.13,4.0,0.0,0.0,0.0
2007-01-23,10:51:00,0.21,0.0,240.08,0.8,0.0,0.0,0.0
2009-01-01,20:23:00,1.336,0.082,241.42,5.4,0.0,2.0,0.0
2009-09-16,07:40:00,2.74,0.0,238.14,11.4,0.0,0.0,18.0
2010-06-04,20:40:00,4.53,0.0,235.91,19.2,37.0,0.0,17.0
2008-05-18,04:03:00,0.32,0.248,240.4,1.6,0.0,1.0,1.0
2008-07-28,03:14:00,0.348,0.234,240.53,1.6,0.0,2.0,0.0
2010-10-22,04:26:00,0.566,0.094,245.92,2.2,0.0,0.0,0.0
2009-11-01,03:48:00,0.262,0.0,251.21,1.2,0.0,1.0,0.0
2009-07-11,12:17:00,0.504,0.336,241.87,2.4,0.0,2.0,0.0
2009-09-08,06:59:00,0.31,0.27,244.32,1.6,0.0,2.0,0.0
2009-01-01,17:48:00,0.314,0.058,238.49,1.4,0.0,0.0,0.0
2010-09-03,10:43:00,1.54,0.102,241.68,6.4,0.0,0.0,18.0
2010-03-18,16:53:00,0.928,0.26,244.16,3.8,0.0,1.0,0.0
2008-11-04,08:25:00,1.908,0.178,238.07,8.0,0.0,1.0,18.0
2008-04-24,01:26:00,0.406,0.166,242.6,1.8,1.0,0.0,1.0
2010-01-04,09:07:00,1.308,0.048,241.87,5.4,0.0,0.0,19.0
2008-09-14,08:11:00,3.018,0.046,237.48,12.6,0.0,1.0,1.0
2008-09-06,12:19:00,2.222,0.272,237.16,9.4,0.0,0.0,29.0
2007-11-18,05:35:00,0.262,0.0,244.19,1.0,0.0,0.0,0.0
2010-04-21,13:42:00,1.444,0.076,240.17,6.0,0.0,0.0,19.0
2008-07-29,00:19:00,0.83,0.29,243.05,4.0,0.0,1.0,6.0
2006-12-27,14:40:00,0.216,0.0,245.57,1.0,0.0,0.0,0.0
2007-12-28,20:22:00,4.048,0.328,238.7,17.0,0.0,0.0,18.0
2010-04-19,08:08:00,0.382,0.156,239.69,1.6,0.0,1.0,0.0
2009-09-18,23:31:00,0.714,0.0,246.14,2.8,0.0,0.0,1.0
2008-03-20,03:40:00,0.224,0.0,242.5,1.0,0.0,0.0,0.0
2010-06-23,22:44:00,1.08,0.314,238.1,4.6,0.0,2.0,1.0
2007-05-28,13:11:00,1.444,0.124,233.7,6.2,0.0,2.0,17.0
2010-03-14,23:18:00,0.924,0.172,244.99,3.8,0.0,0.0,0.0
2009-11-30,17:46:00,1.112,0.104,243.43,4.6,0.0,2.0,0.0
2009-07-03,10:48:00,1.39,0.072,237.52,5.8,0.0,0.0,17.0
2007-03-13,07:52:00,1.382,0.096,239.05,5.8,0.0,0.0,17.0
2007-05-11,21:23:00,2.352,0.068,236.44,10.2,0.0,0.0,17.0
2010-04-10,10:16:00,1.884,0.052,240.89,7.8,0.0,0.0,18.0
2007-02-25,11:35:00,0.378,0.244,246.28,1.8,0.0,1.0,0.0
2008-10-14,11:55:00,2.234,0.616,237.07,10.0,0.0,0.0,18.0
2007-03-14,08:56:00,1.356,0.092,238.73,5.6,0.0,0.0,17.0
2010-07-09,16:48:00,0.334,0.168,242.26,1.6,0.0,0.0,0.0
2010-06-07,14:16:00,0.592,0.05,238.35,2.4,0.0,0.0,1.0
2008-10-26,07:06:00,0.276,0.046,241.03,1.2,0.0,0.0,0.0
2010-02-10,19:30:00,1.472,0.258,236.43,6.2,0.0,0.0,1.0
2008-10-09,03:53:00,0.248,0.102,238.25,1.0,0.0,0.0,1.0
2007-02-02,19:22:00,1.898,0.0,239.35,7.8,0.0,0.0,18.0
2009-04-12,04:30:00,0.492,0.258,248.63,2.2,0.0,0.0,1.0
2007-02-26,00:49:00,1.386,0.106,239.74,5.8,0.0,0.0,17.0
2007-03-25,21:11:00,4.66,0.22,237.05,19.8,1.0,23.0,18.0
2007-10-29,11:17:00,1.338,0.084,237.96,5.6,0.0,0.0,17.0
2010-11-06,23:40:00,1.138,0.088,241.65,4.6,2.0,0.0,1.0
2009-12-04,18:42:00,3.186,0.546,236.6,13.6,36.0,2.0,0.0
2007-12-26,11:25:00,2.192,0.0,240.31,9.2,0.0,0.0,19.0
2010-02-17,04:04:00,0.524,0.188,246.01,2.2,0.0,0.0,1.0
2010-09-15,06:57:00,1.654,0.082,241.88,6.8,0.0,0.0,19.0
2008-05-25,19:59:00,5.156,0.546,234.01,22.6,24.0,3.0,18.0
2007-04-14,04:06:00,0.22,0.0,241.84,1.0,0.0,0.0,0.0
2008-02-22,00:22:00,0.324,0.104,243.66,1.4,0.0,0.0,0.0
2007-12-11,08:13:00,2.8,0.06,236.94,11.8,0.0,0.0,17.0
2009-09-26,16:24:00,1.642,0.374,240.66,7.0,0.0,0.0,18.0
2008-02-03,11:34:00,2.708,0.142,235.36,11.4,0.0,39.0,0.0
2010-07-03,11:00:00,1.328,0.0,242.18,5.4,0.0,0.0,19.0
2007-04-21,13:24:00,1.614,0.0,240.19,6.8,1.0,0.0,18.0
2009-08-07,05:04:00,0.266,0.082,241.26,1.2,0.0,0.0,1.0
2007-05-06,08:10:00,1.37,0.246,231.34,6.0,0.0,1.0,17.0
2010-09-22,07:29:00,1.81,0.188,241.62,7.4,0.0,1.0,19.0
2008-11-16,00:19:00,2.702,0.0,240.87,11.2,0.0,0.0,0.0
2007-06-04,06:43:00,0.27,0.0,242.27,1.2,0.0,0.0,0.0
2008-11-16,10:03:00,0.352,0.06,241.72,1.6,0.0,0.0,0.0
2008-08-07,04:27:00,1.296,0.154,237.99,5.4,0.0,1.0,18.0
2010-10-19,22:27:00,1.284,0.1,243.49,5.2,0.0,1.0,1.0
2010-05-11,20:30:00,2.782,0.2,240.5,11.6,0.0,1.0,19.0
2007-09-05,01:17:00,0.194,0.092,235.56,0.8,0.0,1.0,0.0
2008-08-12,22:28:00,0.518,0.0,246.35,2.0,0.0,0.0,0.0
2008-03-19,07:39:00,1.926,0.068,240.94,8.0,0.0,0.0,18.0
2007-04-07,02:59:00,0.246,0.08,242.38,1.0,0.0,1.0,0.0
2009-12-20,02:55:00,0.284,0.076,248.61,1.2,0.0,0.0,0.0
2009-05-22,07:44:00,1.658,0.328,240.0,7.0,0.0,2.0,19.0
2010-09-28,20:00:00,2.166,0.0,238.05,9.4,1.0,0.0,0.0
2009-09-06,13:01:00,1.27,0.0,239.86,5.2,0.0,0.0,18.0
2007-09-09,12:47:00,1.346,0.144,235.71,5.6,0.0,1.0,17.0
2009-05-11,12:06:00,0.214,0.0,239.75,0.8,0.0,0.0,1.0
2008-09-30,20:31:00,1.324,0.138,240.24,5.4,0.0,0.0,1.0
2009-10-19,10:34:00,0.402,0.2,241.68,1.8,0.0,0.0,1.0
2007-02-24,15:53:00,0.402,0.24,240.22,1.8,0.0,1.0,0.0
2008-07-27,03:17:00,1.164,0.166,237.82,5.2,0.0,2.0,15.0
2007-12-27,12:09:00,0.862,0.23,242.0,3.8,0.0,1.0,0.0
2010-09-16,09:54:00,0.428,0.26,241.87,2.0,0.0,0.0,1.0
2008-12-25,04:39:00,0.386,0.2,246.3,1.8,0.0,0.0,0.0
2008-10-20,15:05:00,0.394,0.0,243.74,1.6,0.0,0.0,1.0
2008-06-30,06:36:00,0.22,0.124,242.18,1.0,0.0,2.0,1.0
2010-06-17,19:13:00,0.254,0.08,240.79,1.2,0.0,0.0,1.0
2007-12-06,04:44:00,0.26,0.19,239.97,1.2,0.0,1.0,0.0
2008-01-25,14:51:00,1.904,0.07,240.92,7.8,0.0,2.0,18.0
2007-05-22,21:30:00,0.616,0.058,234.03,2.6,0.0,0.0,0.0
2009-01-09,12:29:00,0.284,0.106,240.84,1.2,0.0,0.0,0.0
2010-11-04,04:09:00,0.34,0.11,244.84,1.4,0.0,0.0,1.0
2009-11-17,23:01:00,0.554,0.176,245.09,2.4,0.0,0.0,0.0
2008-02-06,22:58:00,0.47,0.246,237.94,2.2,0.0,2.0,0.0
2009-01-07,17:02:00,1.626,0.336,241.96,6.8,0.0,1.0,19.0
2007-03-25,12:28:00,2.778,0.176,238.83,11.6,39.0,0.0,0.0
2008-10-24,15:32:00,0.432,0.208,243.55,2.0,0.0,0.0,1.0
2007-08-12,19:30:00,3.03,0.078,234.64,12.8,0.0,0.0,17.0
2008-01-17,18:32:00,0.658,0.058,238.92,2.8,0.0,0.0,0.0
2007-09-01,19:37:00,2.766,0.266,236.18,12.4,0.0,20.0,0.0
2008-05-18,15:52:00,0.346,0.23,240.16,1.8,0.0,0.0,1.0
2009-04-07,06:51:00,0.354,0.052,244.66,2.0,0.0,0.0,4.0
2007-03-20,11:15:00,3.69,0.0,235.81,15.6,37.0,0.0,17.0
2009-04-26,03:35:00,0.292,0.0,244.68,1.2,0.0,0.0,1.0
2008-03-26,04:46:00,0.228,0.05,246.04,1.0,0.0,0.0,0.0
2007-06-10,15:36:00,3.708,0.0,237.5,15.6,38.0,0.0,17.0
2009-12-20,07:26:00,0.21,0.0,249.17,0.8,0.0,0.0,0.0
2010-04-24,09:29:00,0.246,0.0,243.11,1.0,0.0,0.0,0.0
2009-01-12,09:43:00,1.634,0.0,239.79,6.8,0.0,0.0,18.0
2007-08-25,07:28:00,0.236,0.14,242.33,1.2,0.0,1.0,0.0
2008-05-14,15:12:00,1.454,0.236,239.7,6.0,1.0,0.0,19.0
2007-09-08,20:39:00,0.104,0.0,236.81,0.4,0.0,0.0,0.0
2007-12-13,03:15:00,0.226,0.0,245.02,1.0,0.0,0.0,0.0
2007-10-25,10:12:00,1.254,0.0,238.65,5.2,0.0,0.0,18.0
2010-12-01,10:55:00,1.716,0.168,241.8,7.0,0.0,0.0,19.0
2009-06-22,19:09:00,0.364,0.196,240.89,1.6,0.0,1.0,0.0
2009-03-28,01:52:00,0.378,0.11,242.93,1.6,0.0,0.0,0.0
2008-05-06,02:11:00,0.192,0.0,237.66,0.8,0.0,0.0,0.0
2009-11-03,14:50:00,3.52,0.136,243.02,14.6,0.0,29.0,19.0
2008-07-08,11:13:00,0.328,0.36,237.27,2.0,0.0,2.0,1.0
2009-12-27,16:00:00,2.086,0.128,243.52,8.6,0.0,0.0,19.0
2009-07-08,08:32:00,0.324,0.252,239.75,1.6,0.0,1.0,1.0
2010-04-21,09:18:00,0.662,0.0,243.12,2.8,0.0,0.0,1.0
2009-10-06,21:35:00,1.684,0.056,238.14,7.0,1.0,0.0,1.0
2009-10-10,06:14:00,0.31,0.1,242.08,1.2,0.0,0.0,0.0
2008-01-19,14:01:00,1.45,0.08,242.68,6.0,1.0,0.0,18.0
2009-07-06,04:02:00,0.896,0.228,241.48,3.8,0.0,0.0,11.0
2009-08-06,13:39:00,0.494,0.324,240.12,2.4,0.0,1.0,1.0
2008-01-12,10:12:00,1.584,0.0,241.2,6.6,0.0,0.0,18.0
2007-08-15,16:28:00,0.276,0.262,244.75,1.4,0.0,0.0,0.0
2010-04-24,14:29:00,0.502,0.342,242.78,2.4,0.0,1.0,0.0
2007-02-18,16:26:00,2.542,0.106,239.2,10.6,0.0,37.0,0.0
2008-10-17,07:17:00,3.372,0.118,238.61,14.0,0.0,0.0,18.0
2007-09-03,01:21:00,0.302,0.076,243.42,1.2,0.0,0.0,0.0
2008-07-15,18:05:00,0.33,0.228,241.91,1.6,0.0,1.0,1.0
2008-06-27,04:02:00,0.21,0.084,240.15,0.8,0.0,0.0,1.0
2010-06-24,11:53:00,0.272,0.106,241.32,1.2,0.0,1.0,1.0
2008-04-14,17:10:00,0.436,0.132,244.31,1.8,0.0,1.0,1.0
2010-03-03,06:38:00,0.372,0.112,242.97,1.6,0.0,0.0,0.0
2009-11-22,22:44:00,1.512,0.136,242.85,6.2,1.0,0.0,18.0
2007-08-18,05:09:00,0.104,0.0,242.18,0.4,0.0,0.0,0.0
2008-11-28,18:26:00,1.69,0.0,241.41,7.0,0.0,0.0,0.0
2008-09-19,16:20:00,0.298,0.102,240.08,1.4,0.0,0.0,1.0
2010-06-07,02:39:00,0.346,0.186,241.45,1.6,0.0,1.0,0.0
2007-04-15,04:57:00,0.218,0.0,241.6,0.8,0.0,0.0,0.0
2007-01-19,03:59:00,0.336,0.138,240.53,1.4,0.0,0.0,0.0
2007-09-27,22:09:00,1.908,0.152,240.61,8.0,0.0,0.0,0.0
2009-04-23,05:14:00,0.41,0.144,242.69,1.8,0.0,0.0,0.0
2010-10-27,08:12:00,1.88,0.054,244.06,7.6,0.0,0.0,19.0
2007-08-19,15:18:00,0.294,0.104,240.78,1.2,1.0,1.0,0.0
2010-06-15,06:33:00,2.812,0.35,239.59,12.0,0.0,0.0,12.0
2009-07-23,17:06:00,0.384,0.066,243.09,1.6,0.0,1.0,1.0
2009-12-26,12:09:00,1.78,0.0,240.34,7.4,0.0,1.0,18.0
2009-07-07,15:07:00,0.624,0.204,242.28,3.0,0.0,1.0,7.0
2007-07-07,20:44:00,1.594,0.216,239.85,6.6,0.0,1.0,18.0
2010-09-28,23:32:00,0.854,0.126,243.89,3.6,0.0,0.0,0.0
2009-10-13,20:20:00,1.924,0.0,241.12,8.0,0.0,1.0,1.0
2009-01-06,03:38:00,0.316,0.234,243.06,1.6,0.0,0.0,1.0
2007-07-07,02:19:00,0.282,0.224,240.58,1.4,0.0,1.0,0.0
2007-12-13,07:17:00,1.08,0.122,239.88,4.4,0.0,0.0,0.0
2009-01-24,15:13:00,0.344,0.112,246.28,1.4,0.0,1.0,0.0
2007-01-21,12:38:00,3.514,0.21,235.64,15.2,36.0,0.0,17.0
2007-02-16,11:33:00,1.29,0.0,236.92,5.4,0.0,0.0,18.0
2009-07-21,12:01:00,0.15,0.0,243.02,0.6,0.0,0.0,1.0
2007-11-02,04:29:00,2.306,0.0,239.06,9.6,0.0,0.0,0.0
2008-12-21,08:25:00,3.216,0.0,238.59,13.4,0.0,0.0,18.0
2008-11-04,04:06:00,0.328,0.09,243.96,1.4,0.0,0.0,0.0
2008-12-21,10:04:00,1.966,0.062,239.51,8.2,0.0,0.0,18.0
2010-06-30,08:52:00,0.228,0.08,240.24,1.0,0.0,1.0,1.0
2009-04-16,10:21:00,1.462,0.118,239.81,6.0,0.0,0.0,18.0
2009-11-24,14:35:00,0.462,0.054,245.32,1.8,0.0,2.0,1.0
2007-02-03,20:47:00,0.364,0.214,241.04,1.6,0.0,1.0,0.0
2007-05-29,16:35:00,0.216,0.0,235.5,1.0,0.0,0.0,0.0
2010-12-07,01:09:00,0.35,0.196,237.6,1.6,0.0,0.0,1.0
2007-06-22,00:15:00,0.214,0.13,243.45,1.0,0.0,1.0,0.0
2009-05-11,15:21:00,0.556,0.226,243.92,2.4,0.0,2.0,1.0
