Global_active_power,Global_reactive_power,Voltage,Sub_metering_2,Sub_metering_3,Energy_consumption,day,month,hour,min
1.312,0.0,241.24,0.0,19.0,2.866666666666667,23.0,3.0,13.0,36
1.288,0.058,240.87,0.0,17.0,4.466666666666665,4.0,5.0,0.0,3
2.148,0.372,239.67,1.0,19.0,14.799999999999997,1.0,5.0,8.0,13
0.308,0.112,241.8,2.0,0.0,3.1333333333333337,4.0,7.0,12.0,16
0.406,0.144,246.5,0.0,1.0,5.766666666666667,15.0,12.0,1.0,20
3.3529999999999998,0.054,237.17,0.0,17.0,20.05,18.0,1.0,8.0,32
0.154,0.126,242.14,0.0,0.0,2.566666666666667,19.0,8.0,1.0,29
0.336,0.21,236.03,0.0,0.0,5.6,5.0,3.0,16.0,49
0.26,0.13,244.09,0.0,0.0,4.333333333333333,19.0,7.0,20.0,46
1.676,0.0,237.93,1.0,18.0,8.933333333333334,10.0,11.0,21.0,0
1.354,0.084,241.32,1.0,18.0,3.5666666666666664,9.0,6.0,8.0,53
0.894,0.0,239.93,1.0,1.0,12.9,15.0,8.0,21.0,57
1.622,0.072,240.87,1.0,18.0,8.033333333333335,9.0,4.0,8.0,41
0.256,0.154,242.9,0.0,1.0,3.2666666666666666,16.0,8.0,6.0,50
2.16,0.098,240.46,0.0,0.0,20.05,27.0,9.0,22.0,11
0.216,0.0,244.12,0.0,0.0,3.6,25.0,1.0,11.0,55
1.672,0.178,241.71,0.0,18.0,9.866666666666667,11.0,2.0,13.0,12
0.728,0.08,242.86,0.0,0.0,12.133333333333333,26.0,3.0,13.0,31
0.1,0.0,236.02,0.0,0.0,1.6666666666666667,8.0,7.0,5.0,12
0.442,0.262,248.75,0.0,1.0,6.366666666666666,14.0,12.0,4.0,41
1.356,0.082,237.02,0.0,18.0,4.600000000000001,29.0,5.0,8.0,52
1.638,0.094,238.21,0.0,18.0,9.3,9.0,8.0,7.0,59
0.2,0.0,247.02,0.0,0.0,3.3333333333333335,23.0,12.0,12.0,26
2.982,0.0,239.01,5.0,19.0,2.700000000000003,21.0,6.0,18.0,42
0.428,0.346,241.77,2.0,1.0,4.133333333333334,17.0,7.0,6.0,31
0.256,0.128,240.28,0.0,1.0,3.2666666666666666,18.0,9.0,5.0,27
0.078,0.0,238.17,0.0,0.0,1.3,8.0,7.0,6.0,44
0.306,0.058,241.35,0.0,0.0,5.1,11.0,2.0,3.0,48
0.362,0.232,242.31,0.0,1.0,5.033333333333333,7.0,1.0,3.0,8
0.25,0.0,243.31,0.0,0.0,4.166666666666667,30.0,4.0,16.0,8
0.532,0.05,244.27,0.0,1.0,7.866666666666667,29.0,9.0,16.0,24
2.106,0.05,238.07,0.0,18.0,17.1,11.0,4.0,17.0,38
0.41,0.246,240.43,0.0,0.0,6.833333333333333,7.0,12.0,14.0,3
0.604,0.106,241.74,0.0,0.0,10.066666666666666,3.0,3.0,17.0,1
1.098,0.0,233.14999999999998,0.0,16.0,2.3000000000000007,8.0,2.0,14.0,52
1.588,0.0,241.24,0.0,17.0,9.466666666666665,14.0,12.0,9.0,1
0.152,0.122,240.16,0.0,1.0,1.5333333333333332,21.0,8.0,22.0,14
0.336,0.194,241.65,2.0,0.0,3.5999999999999996,26.0,8.0,6.0,35
1.382,0.082,238.05,0.0,0.0,20.05,12.0,3.0,18.0,33
0.156,0.0,240.87,0.0,1.0,1.6,18.0,7.0,15.0,14
3.3529999999999998,0.0,240.46,5.0,18.0,2.633333333333333,27.0,11.0,14.0,29
0.302,0.09,244.28,0.0,0.0,5.033333333333333,18.0,2.0,16.0,44
0.392,0.098,243.12,0.0,1.0,5.533333333333333,20.0,5.0,20.0,51
2.32,0.068,239.82,0.0,1.0,20.05,30.0,4.0,21.0,33
0.36,0.078,239.84,2.0,0.0,4.0,10.0,8.0,0.0,42
0.26,0.068,241.83,0.0,0.0,4.333333333333333,15.0,11.0,1.0,9
1.394,0.09,242.63,0.0,18.0,5.233333333333334,20.0,3.0,13.0,26
2.792,0.356,239.01,0.0,17.0,20.05,28.0,12.0,18.0,16
0.176,0.096,237.06,0.0,0.0,2.933333333333333,8.0,12.0,14.0,33
0.482,0.41300000000000003,241.14,2.0,0.0,6.033333333333333,25.0,6.0,17.0,22
0.83,0.19,237.55,0.0,0.0,13.833333333333334,22.0,6.0,13.0,2
1.116,0.41300000000000003,239.76,2.0,12.0,4.600000000000001,25.0,6.0,19.0,8
0.348,0.07,242.94,0.0,0.0,5.8,11.0,4.0,22.0,43
1.798,0.308,242.69,2.0,18.0,9.966666666666665,21.0,2.0,12.0,44
2.656,0.074,241.16,0.0,18.0,20.05,13.0,12.0,21.0,8
1.772,0.234,237.62,0.0,17.0,12.533333333333335,21.0,3.0,13.0,10
0.202,0.12,242.38,2.0,0.0,1.3666666666666667,9.0,7.0,16.0,35
3.202,0.27,240.84,0.0,18.0,20.05,22.0,12.0,23.0,5
0.646,0.05,248.61,0.0,1.0,9.766666666666667,11.0,8.0,16.0,29
1.452,0.0,241.61,0.0,18.0,6.199999999999999,24.0,3.0,10.0,27
1.538,0.332,240.07,1.0,19.0,5.633333333333333,14.0,7.0,8.0,3
1.878,0.048,237.42,0.0,0.0,20.05,1.0,1.0,17.0,23
1.474,0.056,233.44,1.0,17.0,6.566666666666666,26.0,5.0,21.0,14
0.448,0.22,240.89,2.0,0.0,5.466666666666667,16.0,2.0,5.0,19
1.392,0.236,246.33,5.0,1.0,6.199999999999999,20.0,1.0,13.0,57
0.278,0.0,243.16,0.0,0.0,4.633333333333334,31.0,12.0,7.0,10
0.37,0.0,247.15,0.0,1.0,5.166666666666667,11.0,10.0,15.0,6
0.224,0.0,245.68,0.0,0.0,3.7333333333333334,27.0,2.0,14.0,54
1.304,0.088,239.61,2.0,18.0,1.7333333333333343,24.0,7.0,19.0,11
2.426,0.09,237.2,0.0,17.0,20.05,3.0,7.0,20.0,12
2.496,0.054,236.85,0.0,17.0,20.05,14.0,5.0,21.0,2
3.3529999999999998,0.232,236.89,2.0,17.0,20.05,21.0,3.0,20.0,6
2.886,0.3,239.29,5.0,18.0,9.100000000000001,24.0,11.0,13.0,0
3.3529999999999998,0.396,242.13,2.0,19.0,20.05,1.0,10.0,6.0,52
1.36,0.086,238.24,0.0,17.0,5.666666666666668,15.0,10.0,11.0,33
0.34,0.224,239.48,2.0,1.0,2.666666666666667,25.0,7.0,4.0,16
1.536,0.196,237.82,0.0,17.0,8.600000000000001,21.0,1.0,13.0,42
0.45,0.142,242.3,0.0,1.0,6.5,26.0,7.0,14.0,30
0.328,0.18,241.4,1.0,1.0,3.466666666666667,6.0,2.0,3.0,43
0.308,0.086,241.35,2.0,0.0,3.1333333333333337,21.0,10.0,8.0,19
0.08,0.0,239.08,0.0,1.0,0.33333333333333326,28.0,8.0,5.0,39
1.374,0.22,240.34,1.0,18.0,3.8999999999999986,31.0,7.0,12.0,11
2.576,0.376,241.37,2.0,1.0,20.05,29.0,10.0,16.0,40
2.472,0.126,240.96,0.0,0.0,20.05,1.0,1.0,8.0,39
0.34,0.1,247.11,0.0,0.0,5.666666666666667,30.0,1.0,2.0,58
0.698,0.362,241.13,0.0,0.0,11.633333333333333,22.0,12.0,14.0,1
1.392,0.102,237.81,1.0,0.0,20.05,28.0,9.0,20.0,54
0.264,0.0,243.4,0.0,1.0,3.4000000000000004,17.0,7.0,16.0,44
1.466,0.194,240.79,0.0,18.0,6.433333333333334,11.0,12.0,11.0,41
0.922,0.356,240.21,0.0,0.0,15.366666666666667,23.0,5.0,17.0,12
0.136,0.0,234.56,0.0,0.0,2.2666666666666666,8.0,6.0,14.0,54
3.3529999999999998,0.058,243.58,5.0,19.0,4.333333333333336,17.0,2.0,13.0,0
0.296,0.072,239.12,0.0,0.0,4.933333333333334,27.0,10.0,6.0,13
3.3529999999999998,0.116,235.78,5.0,17.0,4.700000000000003,10.0,9.0,9.0,44
0.284,0.0,246.37,0.0,0.0,4.733333333333333,20.0,12.0,18.0,22
0.602,0.1,243.88,2.0,0.0,8.033333333333333,3.0,4.0,6.0,35
0.338,0.156,236.8,0.0,0.0,5.633333333333334,24.0,2.0,21.0,54
1.808,0.236,237.13,2.0,0.0,20.05,3.0,1.0,20.0,37
0.29,0.106,241.19,0.0,1.0,3.833333333333333,9.0,2.0,6.0,32
0.118,0.048,240.01,0.0,0.0,1.9666666666666666,21.0,8.0,11.0,29
1.466,0.09,245.4,1.0,18.0,5.433333333333334,4.0,2.0,15.0,30
1.318,0.208,235.2,0.0,17.0,4.966666666666665,8.0,11.0,13.0,6
1.544,0.08,238.33,0.0,18.0,7.733333333333334,18.0,4.0,9.0,59
0.236,0.046,242.64,0.0,1.0,2.933333333333333,14.0,11.0,5.0,49
3.184,0.062,237.59,1.0,1.0,14.06666666666667,14.0,9.0,15.0,9
1.282,0.094,237.89,0.0,18.0,3.366666666666667,19.0,7.0,17.0,48
0.336,0.0,241.83,0.0,0.0,5.6,20.0,5.0,4.0,44
1.79,0.158,238.76,0.0,18.0,10.833333333333332,31.0,3.0,22.0,26
1.974,0.158,238.93,0.0,18.0,14.899999999999999,28.0,12.0,9.0,59
0.436,0.0,244.57,0.0,0.0,7.266666666666667,11.0,2.0,13.0,59
2.618,0.074,240.04,0.0,18.0,20.05,16.0,1.0,19.0,3
0.648,0.354,243.53,0.0,0.0,10.8,2.0,6.0,13.0,13
0.43,0.198,245.27,2.0,0.0,5.166666666666667,18.0,1.0,0.0,45
1.28,0.102,240.53,0.0,18.0,3.333333333333332,21.0,7.0,11.0,24
0.664,0.078,238.36,0.0,1.0,10.066666666666666,6.0,6.0,14.0,20
0.402,0.062,238.08,2.0,0.0,4.7,10.0,1.0,18.0,32
0.366,0.126,243.25,0.0,1.0,5.1,29.0,5.0,23.0,33
0.34,0.246,241.92,2.0,0.0,3.666666666666667,8.0,4.0,14.0,59
0.332,0.26,241.86,3.0,0.0,2.533333333333333,13.0,6.0,13.0,20
0.292,0.066,236.61,1.0,0.0,3.8666666666666663,22.0,5.0,13.0,30
2.516,0.088,240.55,0.0,18.0,20.05,2.0,4.0,19.0,46
2.06,0.318,237.96,0.0,18.0,16.333333333333336,4.0,5.0,16.0,4
0.324,0.104,242.57,1.0,1.0,3.4000000000000004,5.0,2.0,6.0,41
1.54,0.064,238.21,0.0,18.0,7.666666666666668,22.0,2.0,11.0,12
0.296,0.0,245.4,0.0,0.0,4.933333333333334,28.0,11.0,16.0,13
0.242,0.152,242.51,0.0,0.0,4.033333333333333,8.0,2.0,14.0,19
0.374,0.358,241.5,2.0,0.0,4.233333333333333,30.0,8.0,4.0,27
0.312,0.082,238.53,0.0,0.0,5.2,10.0,11.0,5.0,55
3.114,0.346,238.81,5.0,18.0,20.05,28.0,6.0,19.0,35
0.742,0.23,240.44,0.0,9.0,3.366666666666667,6.0,3.0,5.0,33
1.222,0.066,237.29,0.0,0.0,20.05,6.0,3.0,0.0,7
0.242,0.08,241.53,0.0,1.0,3.033333333333333,8.0,11.0,16.0,37
0.27,0.122,240.1,0.0,0.0,4.5,13.0,7.0,3.0,32
2.102,0.088,237.8,0.0,0.0,20.05,2.0,11.0,22.0,4
1.282,0.048,240.79,0.0,17.0,4.366666666666667,4.0,4.0,12.0,35
2.18,0.228,243.25,0.0,19.0,17.333333333333336,15.0,1.0,17.0,10
1.418,0.27,241.51,2.0,19.0,2.633333333333333,8.0,11.0,18.0,58
2.954,0.114,236.61,0.0,23.0,20.05,13.0,10.0,7.0,54
0.28,0.208,240.09,1.0,0.0,3.666666666666667,7.0,6.0,14.0,42
0.404,0.0,248.75,0.0,0.0,6.733333333333333,1.0,4.0,6.0,8
0.358,0.148,244.67,0.0,1.0,4.966666666666667,12.0,10.0,0.0,20
1.34,0.11,239.27,2.0,19.0,1.3333333333333321,20.0,6.0,9.0,12
0.28,0.252,241.55,2.0,0.0,2.666666666666667,16.0,9.0,1.0,55
1.452,0.062,242.66,0.0,18.0,6.199999999999999,20.0,12.0,21.0,6
1.424,0.17,240.64,1.0,18.0,4.733333333333334,2.0,2.0,8.0,25
2.468,0.102,242.35,0.0,18.0,20.05,2.0,12.0,6.0,48
1.24,0.05,247.18,0.0,0.0,20.05,12.0,1.0,17.0,25
3.3529999999999998,0.0,237.01,0.0,18.0,6.43333333333333,25.0,6.0,21.0,49
1.794,0.052,238.43,0.0,17.0,12.899999999999999,3.0,6.0,7.0,37
2.868,0.228,242.39,1.0,19.0,20.05,2.0,8.0,19.0,52
0.268,0.282,242.86,1.0,1.0,2.466666666666667,26.0,8.0,17.0,44
0.288,0.0,245.47,1.0,0.0,3.8,2.0,10.0,0.0,25
3.28,0.048,236.39,0.0,18.0,20.05,15.0,10.0,7.0,38
0.284,0.074,238.47,0.0,0.0,4.733333333333333,27.0,2.0,17.0,48
0.594,0.068,240.52,0.0,1.0,8.9,13.0,7.0,14.0,14
0.334,0.1,243.05,0.0,0.0,5.566666666666666,17.0,11.0,4.0,21
0.538,0.086,242.0,0.0,0.0,8.966666666666667,1.0,3.0,12.0,49
0.58,0.32,242.87,1.0,0.0,8.666666666666666,25.0,1.0,2.0,13
1.556,0.0,236.22,0.0,18.0,7.933333333333334,6.0,7.0,9.0,6
0.5,0.0,237.01,0.0,1.0,7.333333333333334,18.0,7.0,10.0,11
0.278,0.276,241.29,2.0,1.0,1.6333333333333337,13.0,8.0,19.0,49
0.33,0.128,240.83,0.0,1.0,4.5,30.0,9.0,11.0,9
0.334,0.138,246.17,0.0,0.0,5.566666666666666,24.0,12.0,1.0,47
1.27,0.064,239.48,0.0,1.0,20.05,3.0,10.0,20.0,57
1.322,0.068,233.5,1.0,17.0,4.033333333333335,31.0,5.0,17.0,49
0.446,0.0,242.42,0.0,1.0,6.433333333333334,10.0,12.0,22.0,53
0.146,0.052,240.19,0.0,0.0,2.433333333333333,22.0,9.0,5.0,25
1.606,0.142,238.11,0.0,18.0,8.766666666666666,25.0,10.0,12.0,24
1.72,0.31,242.0,1.0,19.0,8.666666666666668,29.0,8.0,23.0,2
1.3,0.188,239.26,0.0,17.0,4.666666666666668,17.0,8.0,1.0,53
0.452,0.27,242.12,0.0,1.0,6.533333333333333,29.0,5.0,16.0,50
3.3529999999999998,0.154,239.68,0.0,17.0,14.233333333333334,21.0,3.0,22.0,44
2.498,0.052,236.62,0.0,0.0,3.633333333333333,4.0,9.0,16.0,10
0.92,0.312,243.02,0.0,11.0,4.333333333333334,8.0,11.0,13.0,7
0.974,0.332,241.71,0.0,12.0,4.233333333333334,21.0,7.0,10.0,51
1.514,0.0,239.36,0.0,18.0,7.233333333333334,12.0,11.0,9.0,35
0.182,0.122,242.22,1.0,0.0,2.033333333333333,24.0,8.0,3.0,59
1.75,0.158,237.16,2.0,18.0,9.166666666666668,10.0,5.0,10.0,20
0.314,0.098,242.41,0.0,0.0,5.233333333333333,12.0,12.0,1.0,47
0.658,0.12,247.7,0.0,0.0,10.966666666666667,30.0,1.0,16.0,33
0.362,0.21,243.56,1.0,0.0,5.033333333333333,4.0,4.0,5.0,17
0.316,0.092,242.54,0.0,0.0,5.266666666666667,7.0,7.0,10.0,9
0.728,0.264,240.55,2.0,1.0,9.133333333333333,9.0,5.0,21.0,41
0.878,0.06,246.08,0.0,1.0,13.633333333333333,11.0,7.0,23.0,14
0.342,0.0,240.24,0.0,0.0,5.7,19.0,9.0,6.0,17
3.3529999999999998,0.184,233.14999999999998,0.0,0.0,19.366666666666667,25.0,5.0,21.0,44
0.254,0.098,239.74,1.0,0.0,3.2333333333333334,9.0,2.0,4.0,23
0.228,0.0,247.5,0.0,0.0,3.8,20.0,12.0,0.0,17
0.324,0.098,243.39,0.0,0.0,5.4,14.0,2.0,2.0,27
2.046,0.39,242.38,0.0,19.0,15.099999999999994,5.0,8.0,20.0,38
2.21,0.198,242.58,1.0,18.0,17.833333333333336,2.0,4.0,22.0,47
1.628,0.068,240.7,0.0,18.0,9.133333333333333,19.0,9.0,16.0,15
0.434,0.0,239.4,0.0,0.0,7.233333333333333,15.0,4.0,0.0,20
0.288,0.13,240.06,0.0,0.0,4.8,14.0,9.0,6.0,7
1.326,0.184,235.78,2.0,17.0,3.1000000000000014,9.0,1.0,10.0,26
0.236,0.114,244.19,0.0,1.0,2.933333333333333,28.0,9.0,4.0,4
0.132,0.0,241.52,0.0,0.0,2.2,30.0,6.0,3.0,9
1.416,0.13,234.85,1.0,17.0,5.600000000000001,8.0,11.0,9.0,50
0.342,0.0,239.41,0.0,0.0,5.7,11.0,11.0,8.0,53
2.84,0.108,238.39,0.0,18.0,20.05,28.0,12.0,21.0,24
1.808,0.096,239.32,0.0,1.0,20.05,15.0,11.0,1.0,20
1.688,0.184,239.54,0.0,19.0,9.133333333333333,26.0,8.0,7.0,28
0.332,0.24,240.79,1.0,0.0,4.533333333333333,16.0,6.0,1.0,43
1.458,0.102,244.1,1.0,19.0,4.300000000000001,28.0,1.0,2.0,5
1.02,0.316,239.44,0.0,13.0,4.0,25.0,6.0,5.0,23
2.332,0.342,240.17,1.0,18.0,18.866666666666667,17.0,1.0,20.0,54
1.442,0.0,242.04,0.0,18.0,6.033333333333335,18.0,1.0,16.0,14
0.332,0.086,243.65,0.0,1.0,4.533333333333333,4.0,9.0,3.0,22
0.65,0.064,241.85,0.0,0.0,10.833333333333334,25.0,12.0,1.0,2
0.532,0.102,243.87,0.0,0.0,8.866666666666667,2.0,7.0,15.0,58
1.652,0.176,244.98,0.0,0.0,20.05,23.0,1.0,20.0,18
1.616,0.066,236.18,0.0,17.0,9.933333333333334,4.0,3.0,9.0,3
1.542,0.074,235.6,0.0,18.0,7.699999999999999,10.0,7.0,9.0,23
2.362,0.22,239.12,2.0,0.0,20.05,24.0,11.0,19.0,7
1.148,0.098,237.18,0.0,0.0,17.133333333333333,28.0,5.0,21.0,38
0.33,0.0,241.76,0.0,0.0,5.5,17.0,2.0,22.0,28
0.402,0.28,243.58,1.0,0.0,5.7,17.0,3.0,16.0,55
0.186,0.104,242.35,0.0,0.0,3.1,27.0,8.0,20.0,5
1.33,0.052,235.45,0.0,17.0,5.166666666666668,5.0,5.0,11.0,49
0.176,0.15,240.4,0.0,1.0,1.9333333333333331,28.0,8.0,8.0,52
1.484,0.258,242.7,1.0,18.0,5.733333333333334,14.0,1.0,23.0,37
1.238,0.0,240.4,0.0,18.0,2.633333333333333,8.0,2.0,4.0,41
1.282,0.114,239.13,0.0,18.0,3.366666666666667,7.0,12.0,7.0,15
0.456,0.264,246.75,0.0,0.0,7.6,28.0,12.0,2.0,31
1.07,0.082,242.1,0.0,0.0,17.833333333333332,29.0,4.0,20.0,32
0.874,0.268,242.55,0.0,12.0,2.5666666666666664,8.0,5.0,21.0,14
0.25,0.0,248.18,0.0,1.0,3.166666666666667,13.0,12.0,5.0,54
0.34,0.0,248.75,0.0,0.0,5.666666666666667,20.0,12.0,23.0,24
0.138,0.0,242.11,0.0,1.0,1.2999999999999998,8.0,8.0,8.0,21
0.572,0.338,241.46,0.0,1.0,8.533333333333333,9.0,3.0,19.0,47
3.06,0.0,237.76,5.0,0.0,13.0,22.0,4.0,13.0,21
1.328,0.0,238.82,0.0,18.0,4.133333333333333,25.0,5.0,9.0,18
0.916,0.11,238.71,1.0,9.0,5.2666666666666675,4.0,7.0,19.0,3
0.556,0.21,243.18,0.0,0.0,9.266666666666667,29.0,6.0,23.0,41
3.3529999999999998,0.124,236.5,1.0,18.0,20.05,18.0,9.0,6.0,34
0.688,0.0,248.56,0.0,0.0,11.466666666666667,29.0,1.0,15.0,54
0.332,0.084,237.28,1.0,1.0,3.533333333333333,5.0,11.0,14.0,3
3.3529999999999998,0.216,234.03,0.0,17.0,20.05,4.0,1.0,21.0,4
0.442,0.052,246.99,0.0,0.0,7.366666666666666,14.0,2.0,3.0,53
0.392,0.178,239.65,0.0,0.0,6.533333333333333,30.0,5.0,23.0,37
3.3529999999999998,0.276,234.69,5.0,16.0,20.05,7.0,3.0,22.0,20
0.3,0.094,247.68,1.0,0.0,4.0,2.0,4.0,2.0,39
2.034,0.13,240.59,0.0,18.0,15.899999999999999,14.0,9.0,20.0,53
0.308,0.09,241.89,1.0,0.0,4.133333333333334,10.0,10.0,17.0,6
1.686,0.41300000000000003,241.5,1.0,18.0,9.100000000000001,22.0,6.0,19.0,0
0.912,0.41300000000000003,241.96,1.0,10.0,4.199999999999999,30.0,8.0,6.0,37
0.358,0.232,243.04,2.0,1.0,2.966666666666667,9.0,1.0,4.0,4
1.43,0.076,242.17,0.0,19.0,4.833333333333332,16.0,4.0,16.0,50
0.216,0.0,244.14,0.0,0.0,3.6,14.0,9.0,17.0,42
2.202,0.098,240.2,0.0,19.0,17.700000000000003,2.0,1.0,7.0,57
0.286,0.066,241.05,1.0,1.0,2.7666666666666666,22.0,9.0,12.0,25
3.3529999999999998,0.0,238.38,5.0,17.0,15.666666666666671,24.0,1.0,8.0,57
0.508,0.08,241.11,0.0,0.0,8.466666666666667,29.0,4.0,0.0,1
1.446,0.204,246.46,0.0,0.0,20.05,21.0,3.0,22.0,27
3.3529999999999998,0.0,239.57,0.0,17.0,8.5,2.0,5.0,13.0,37
1.344,0.09,239.51,0.0,0.0,20.05,21.0,1.0,18.0,40
1.44,0.108,241.74,0.0,18.0,6.0,20.0,2.0,12.0,34
2.616,0.09,238.65,0.0,18.0,20.05,16.0,2.0,22.0,41
3.3529999999999998,0.186,233.14999999999998,5.0,0.0,20.05,29.0,12.0,18.0,36
3.046,0.0,240.83,5.0,19.0,8.766666666666666,25.0,12.0,10.0,39
2.054,0.3,239.31,0.0,0.0,20.05,23.0,10.0,21.0,16
0.3,0.204,242.47,2.0,0.0,3.0,15.0,9.0,17.0,59
1.432,0.308,236.2,1.0,18.0,4.866666666666667,23.0,6.0,8.0,56
2.53,0.304,236.2,1.0,0.0,20.05,20.0,3.0,19.0,53
0.272,0.112,239.05,1.0,0.0,3.533333333333333,5.0,4.0,6.0,25
1.436,0.062,240.14,0.0,18.0,5.933333333333334,21.0,5.0,14.0,7
0.496,0.056,237.33,0.0,0.0,8.266666666666667,14.0,11.0,10.0,54
2.51,0.222,243.5,1.0,19.0,20.05,3.0,6.0,16.0,48
3.3529999999999998,0.41300000000000003,237.95,5.0,18.0,6.900000000000006,24.0,1.0,11.0,17
2.134,0.208,234.48,1.0,16.0,18.56666666666667,17.0,12.0,19.0,26
0.268,0.05,242.96,0.0,0.0,4.466666666666667,13.0,11.0,0.0,54
1.344,0.104,238.39,0.0,18.0,3.3999999999999986,6.0,4.0,8.0,57
0.324,0.102,246.61,0.0,0.0,5.4,27.0,11.0,0.0,11
0.482,0.214,236.02,0.0,0.0,8.033333333333333,6.0,5.0,18.0,43
0.46,0.15,242.06,0.0,1.0,5.666666666666667,7.0,10.0,22.0,40
0.216,0.0,240.7,0.0,0.0,3.6,3.0,1.0,6.0,8
0.344,0.242,243.25,0.0,0.0,5.733333333333333,24.0,9.0,12.0,51
1.948,0.0,246.2,0.0,18.0,14.466666666666669,25.0,12.0,15.0,1
0.23,0.106,236.9,0.0,0.0,3.8333333333333335,27.0,6.0,11.0,54
1.598,0.0,242.74,0.0,18.0,8.633333333333333,3.0,1.0,2.0,49
0.478,0.062,244.31,0.0,0.0,7.966666666666667,1.0,1.0,3.0,59
2.812,0.0,238.67,0.0,19.0,20.05,21.0,9.0,20.0,31
0.414,0.196,240.9,2.0,0.0,4.9,4.0,6.0,1.0,25
1.322,0.0,240.14,0.0,17.0,4.033333333333335,11.0,12.0,9.0,58
1.322,0.27,240.93,0.0,1.0,20.05,19.0,9.0,23.0,29
0.47,0.192,244.47,0.0,0.0,7.833333333333333,13.0,10.0,23.0,58
0.548,0.192,246.56,0.0,0.0,9.133333333333333,23.0,1.0,3.0,1
2.328,0.124,240.02,0.0,18.0,20.05,27.0,6.0,22.0,55
0.132,0.0,240.64,0.0,0.0,2.2,7.0,10.0,18.0,33
0.78,0.074,241.57,2.0,1.0,10.0,23.0,7.0,23.0,11
1.232,0.08,233.14999999999998,0.0,17.0,3.533333333333335,5.0,6.0,9.0,54
1.598,0.296,234.57,2.0,17.0,6.633333333333333,11.0,11.0,13.0,49
2.282,0.0,238.12,0.0,0.0,20.05,2.0,11.0,1.0,32
0.234,0.088,240.45,0.0,0.0,3.9,8.0,3.0,5.0,34
0.258,0.122,241.91,0.0,1.0,3.3,8.0,6.0,6.0,29
1.2,0.0,240.18,0.0,18.0,2.0,7.0,3.0,7.0,43
0.486,0.086,244.12,0.0,0.0,8.1,24.0,12.0,22.0,2
3.3529999999999998,0.0,240.89,0.0,18.0,3.2333333333333343,1.0,5.0,9.0,14
1.548,0.058,241.96,2.0,18.0,5.800000000000001,16.0,4.0,13.0,53
0.182,0.082,241.67,2.0,0.0,1.0333333333333332,29.0,8.0,3.0,14
0.426,0.256,246.13,1.0,1.0,5.1,29.0,12.0,2.0,50
1.462,0.082,243.19,0.0,18.0,6.366666666666667,1.0,8.0,12.0,12
0.956,0.28,239.79,2.0,1.0,12.933333333333334,10.0,4.0,3.0,7
0.084,0.0,245.13,0.0,1.0,0.3999999999999999,27.0,8.0,23.0,11
2.322,0.152,241.1,0.0,18.0,20.05,21.0,2.0,20.0,36
1.87,0.186,238.8,0.0,18.0,13.166666666666668,1.0,2.0,10.0,20
0.314,0.0,239.48,0.0,0.0,5.233333333333333,10.0,7.0,1.0,57
0.576,0.0,242.62,0.0,0.0,9.6,2.0,10.0,8.0,11
0.404,0.182,242.65,1.0,1.0,4.733333333333333,15.0,5.0,6.0,22
0.31,0.24,241.2,2.0,0.0,3.166666666666667,23.0,9.0,5.0,32
1.48,0.334,239.61,0.0,18.0,6.666666666666668,21.0,7.0,20.0,39
1.276,0.08,237.17,0.0,0.0,20.05,13.0,12.0,18.0,22
3.3529999999999998,0.226,236.66,5.0,17.0,20.05,17.0,10.0,20.0,34
0.168,0.0,243.12,0.0,0.0,2.8,26.0,7.0,19.0,13
0.168,0.104,241.65,0.0,0.0,2.8,6.0,10.0,18.0,48
3.328,0.048,238.14,0.0,3.0,20.05,6.0,9.0,6.0,49
0.318,0.138,244.43,0.0,0.0,5.3,3.0,2.0,23.0,29
2.404,0.132,239.83,0.0,19.0,20.05,12.0,7.0,7.0,18
0.936,0.0,241.13,0.0,0.0,15.6,19.0,1.0,1.0,26
0.256,0.0,240.47,0.0,1.0,3.2666666666666666,25.0,11.0,1.0,29
1.494,0.09,239.09,0.0,18.0,6.899999999999999,9.0,1.0,11.0,18
0.486,0.17,240.61,0.0,1.0,6.1,5.0,6.0,14.0,32
3.3529999999999998,0.0,233.46,0.0,18.0,20.05,4.0,11.0,20.0,56
1.444,0.142,244.75,0.0,19.0,5.066666666666666,12.0,8.0,12.0,0
0.4,0.39,236.15,2.0,1.0,3.666666666666667,9.0,11.0,11.0,18
0.292,0.074,242.73,0.0,1.0,3.8666666666666663,9.0,2.0,0.0,47
0.288,0.104,240.71,1.0,0.0,3.8,17.0,2.0,4.0,19
1.154,0.18,239.97,0.0,0.0,19.233333333333334,22.0,1.0,18.0,49
1.478,0.206,243.47,1.0,19.0,4.633333333333333,26.0,10.0,8.0,25
0.61,0.0,237.83,0.0,0.0,10.166666666666666,11.0,11.0,12.0,51
2.284,0.348,240.35,1.0,19.0,17.06666666666667,30.0,5.0,23.0,16
0.334,0.086,241.89,0.0,0.0,5.566666666666666,25.0,4.0,21.0,1
0.856,0.272,238.03,5.0,1.0,6.2666666666666675,17.0,5.0,9.0,20
0.252,0.0,244.66,0.0,0.0,4.2,13.0,2.0,23.0,17
1.4,0.066,241.42,0.0,18.0,5.333333333333332,19.0,11.0,12.0,30
0.308,0.258,241.98,1.0,1.0,3.1333333333333337,8.0,8.0,4.0,40
0.276,0.0,243.22,0.0,0.0,4.6,19.0,12.0,6.0,36
1.684,0.152,239.13,0.0,0.0,20.05,16.0,8.0,0.0,8
